seed,split,row_position,true_stage,frozen_pred,tta_pred,hybrid_pred,frozen_conf,tta_conf,use_tta,prediction_changed,uncertain_override,recon_rescue,protected_de
45,test,54998,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.4420363,0.698246,True,True,True,False,False
45,test,55022,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.46432784,0.71664035,True,True,True,False,False
45,test,55023,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.4550236,0.69402474,True,True,True,False,False
45,test,55024,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.4539974,0.6941615,True,True,True,False,False
45,test,55025,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.4539974,0.69416136,True,True,True,False,False
45,test,55045,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.47551054,0.7113494,True,True,True,False,False
45,test,55046,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.46612787,0.6902903,True,True,True,False,False
45,test,55047,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.47314376,0.68941826,True,True,True,False,False
45,test,55048,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.4731437,0.68941814,True,True,True,False,False
45,test,55069,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.48523137,0.6966868,True,True,True,False,False
45,test,55070,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.4783401,0.68666494,True,True,True,False,False
45,test,55071,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.47679624,0.68686354,True,True,True,False,False
45,test,55072,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.47679624,0.6868633,True,True,True,False,False
45,test,55091,Data Exfiltration,Benign,Data Exfiltration,Benign,0.50435233,0.6990693,False,False,False,False,False
45,test,55092,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.49650002,0.6825933,True,True,True,False,False
45,test,55093,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.49492052,0.68279403,True,True,True,False,False
45,test,55094,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.49492058,0.6827938,True,True,True,False,False
45,test,55120,Data Exfiltration,Benign,Data Exfiltration,Benign,0.5155191,0.7023469,False,False,False,False,False
45,test,55121,Data Exfiltration,Benign,Data Exfiltration,Benign,0.5075151,0.67965436,False,False,False,False,False
45,test,55122,Data Exfiltration,Benign,Data Exfiltration,Benign,0.50593126,0.67985386,False,False,False,False,False
45,test,55123,Data Exfiltration,Benign,Data Exfiltration,Benign,0.50593126,0.67985374,False,False,False,False,False
45,test,55158,Data Exfiltration,Benign,Data Exfiltration,Benign,0.60595495,0.77414143,False,False,False,False,False
45,test,55159,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.36207947,0.8328203,True,True,True,False,False
45,test,55160,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.36116236,0.83276296,True,True,True,False,False
45,test,55161,Data Exfiltration,Benign,Data Exfiltration,Data Exfiltration,0.36116248,0.83276296,True,True,True,False,False
45,test,55182,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35541114,0.8368551,True,True,True,False,False
45,test,55183,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34936094,0.8373802,True,True,True,False,False
45,test,55184,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3507164,0.8372904,True,True,True,False,False
45,test,55185,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35071632,0.8372903,True,True,True,False,False
45,test,55214,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35968226,0.8417767,True,True,True,False,False
45,test,55215,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35215175,0.8422922,True,True,True,False,False
45,test,55216,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3530515,0.84223646,True,True,True,False,False
45,test,55217,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35305142,0.8422364,True,True,True,False,False
45,test,55240,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35372493,0.8466142,True,True,True,False,False
45,test,55241,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35360053,0.8471312,True,True,True,False,False
45,test,55242,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3544779,0.84707344,True,True,True,False,False
45,test,55243,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35447788,0.84707344,True,True,True,False,False
45,test,55277,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.36186138,0.8514547,True,True,True,False,False
45,test,55278,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3548465,0.8518197,True,True,True,False,False
45,test,55279,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.355713,0.8517533,True,True,True,False,False
45,test,55280,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35571295,0.8517533,True,True,True,False,False
45,test,55305,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3674203,0.85583925,True,True,True,False,False
45,test,55306,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35572392,0.85633314,True,True,True,False,False
45,test,55307,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35055193,0.8567706,True,True,True,False,False
45,test,55308,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3505518,0.85677046,True,True,True,False,False
45,test,55336,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.36810985,0.86026573,True,True,True,False,False
45,test,55337,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.356325,0.8606919,True,True,True,False,False
45,test,55338,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35715866,0.86062676,True,True,True,False,False
45,test,55339,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35715863,0.86062676,True,True,True,False,False
45,test,55367,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.36741835,0.86462027,True,True,True,False,False
45,test,55368,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35641876,0.8649278,True,True,True,False,False
45,test,55369,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35069078,0.8654185,True,True,True,False,False
45,test,55370,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35069078,0.8654185,True,True,True,False,False
45,test,55403,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.36706114,0.8688535,True,True,True,False,False
45,test,55404,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3550395,0.8690996,True,True,True,False,False
45,test,55405,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3558156,0.86903894,True,True,True,False,False
45,test,55406,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35581556,0.86903894,True,True,True,False,False
45,test,55434,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35307807,0.8726669,True,True,True,False,False
45,test,55435,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35364768,0.87306607,True,True,True,False,False
45,test,55436,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35441735,0.87300617,True,True,True,False,False
45,test,55437,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35441732,0.87300617,True,True,True,False,False
45,test,55459,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.36368224,0.8769486,True,True,True,False,False
45,test,55460,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35186094,0.87687767,True,True,True,False,False
45,test,55461,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3525992,0.87682,True,True,True,False,False
45,test,55462,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.35259917,0.8768199,True,True,True,False,False
45,test,55492,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34703135,0.88078845,True,True,True,False,False
45,test,55493,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34374717,0.8807891,True,True,True,False,False
45,test,55494,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3448501,0.8807263,True,True,True,False,False
45,test,55495,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34485003,0.8807263,True,True,True,False,False
45,test,55531,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3466088,0.8834825,True,True,True,False,False
45,test,55532,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3469505,0.8837941,True,True,True,False,False
45,test,55533,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3476717,0.88375485,True,True,True,False,False
45,test,55534,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34767166,0.88375485,True,True,True,False,False
45,test,55586,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3564402,0.88763565,True,True,True,False,False
45,test,55587,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34405887,0.8870143,True,True,True,False,False
45,test,55588,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34477377,0.8869767,True,True,True,False,False
45,test,55589,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34477374,0.8869767,True,True,True,False,False
45,test,55807,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34164193,0.89079076,True,True,True,False,False
45,test,55808,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.33552772,0.89037806,True,True,True,False,False
45,test,55809,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.33622319,0.89034414,True,True,True,False,False
45,test,55810,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.33622316,0.89034414,True,True,True,False,False
45,test,55900,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.33763054,0.8928925,True,True,True,False,False
45,test,55901,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.33694357,0.89295495,True,True,True,False,False
45,test,55902,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.33794665,0.89289486,True,True,True,False,False
45,test,55903,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.337611,0.89291656,True,True,True,False,False
45,test,55948,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.3381046,0.8969238,True,True,True,False,False
45,test,55949,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.33370084,0.8959748,False,False,True,False,True
45,test,55950,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.33346105,0.89591825,False,False,True,False,True
45,test,55951,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.33346114,0.89591837,False,False,True,False,True
45,test,55973,Data Exfiltration,Reconnaissance,Data Exfiltration,Data Exfiltration,0.34075648,0.8994525,True,True,True,False,False
45,test,55974,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.34023765,0.8982369,False,False,True,False,True
45,test,55975,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.34007496,0.89820176,False,False,True,False,True
45,test,55976,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.340075,0.89820176,False,False,True,False,True
45,test,56016,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.342646,0.9016457,False,False,True,False,True
45,test,56017,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.34924912,0.90089595,False,False,True,False,True
45,test,56018,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.34900308,0.900844,False,False,True,False,True
45,test,56019,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.34900314,0.900844,False,False,True,False,True
45,test,56033,Benign,Reconnaissance,Data Exfiltration,Data Exfiltration,0.4692202,0.6020556,True,True,True,False,False
45,test,56037,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.3624037,0.9344317,False,False,True,False,True
45,test,56038,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.37369144,0.9347622,False,False,True,False,True
45,test,56039,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.3733987,0.9347352,False,False,True,False,True
45,test,56040,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.37339875,0.9347352,False,False,True,False,True
45,test,56063,Benign,Reconnaissance,Data Exfiltration,Data Exfiltration,0.46395525,0.62359405,True,True,True,False,False
45,test,56070,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.3783474,0.93625104,False,False,True,False,True
45,test,56071,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.38138524,0.93639785,False,False,True,False,True
45,test,56072,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.38109133,0.9363724,False,False,True,False,True
45,test,56073,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.38109133,0.9363724,False,False,True,False,True
45,test,56104,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.3775753,0.93787426,False,False,True,False,True
45,test,56105,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.3891049,0.93791753,False,False,True,False,True
45,test,56106,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.38865685,0.9378794,False,False,True,False,True
45,test,56107,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.38865694,0.9378794,False,False,True,False,True
45,test,56139,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.39523464,0.9391673,False,False,True,False,True
45,test,56140,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.39683,0.9393159,False,False,True,False,True
45,test,56141,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.3963694,0.93927974,False,False,True,False,True
45,test,56142,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.3963694,0.9392797,False,False,True,False,True
45,test,56166,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.39295682,0.9408694,False,False,True,False,True
45,test,56167,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4045131,0.94060177,False,False,True,False,True
45,test,56168,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.40653455,0.940765,False,False,True,False,True
45,test,56169,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.40653455,0.940765,False,False,True,False,True
45,test,56188,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4078845,0.9418878,False,False,True,False,True
45,test,56189,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.41214418,0.9417836,False,False,True,False,True
45,test,56190,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.41165408,0.9417519,False,False,True,False,True
45,test,56191,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.41165417,0.9417519,False,False,True,False,True
45,test,56220,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4087596,0.94339025,False,False,True,False,True
45,test,56221,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4195149,0.94284046,False,False,True,False,True
45,test,56222,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4190255,0.94281024,False,False,True,False,True
45,test,56223,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.41902554,0.9428101,False,False,True,False,True
45,test,56245,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4154261,0.9444842,False,False,True,False,True
45,test,56246,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.42661858,0.9437805,False,False,True,False,True
45,test,56247,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.42629257,0.9437621,False,False,True,False,True
45,test,56248,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.42629257,0.9437621,False,False,True,False,True
45,test,56273,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.43169627,0.94466096,False,False,True,False,True
45,test,56274,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4337014,0.9446268,False,False,True,False,True
45,test,56275,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.43337655,0.94460946,False,False,True,False,True
45,test,56276,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.43354458,0.9446195,False,False,True,False,True
45,test,56303,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.42980653,0.9463285,False,False,True,False,True
45,test,56304,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4408805,0.94537973,False,False,True,False,True
45,test,56305,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.44036934,0.9453537,False,False,True,False,True
45,test,56306,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4403694,0.9453537,False,False,True,False,True
45,test,56309,Benign,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.84723186,0.99215215,False,False,False,False,True
45,test,56335,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4388695,0.9472136,False,False,True,False,True
45,test,56336,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.45023248,0.94608486,False,False,True,False,True
45,test,56337,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.44990468,0.9460762,False,False,True,False,True
45,test,56338,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.44990468,0.9460762,False,False,True,False,True
45,test,56371,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.45240328,0.94659054,False,False,True,False,True
45,test,56372,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.45478138,0.94651186,False,False,True,False,True
45,test,56373,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.45442528,0.9465034,False,False,True,False,True
45,test,56374,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.45442525,0.9465034,False,False,True,False,True
45,test,56392,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4592468,0.94701815,False,False,True,False,True
45,test,56393,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4615773,0.9469217,False,False,True,False,True
45,test,56394,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.46125203,0.9469139,False,False,True,False,True
45,test,56395,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4612521,0.9469138,False,False,True,False,True
45,test,56405,Benign,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.621849,0.91378254,False,False,False,False,True
45,test,56439,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4649159,0.9479353,False,False,True,False,True
45,test,56440,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4705708,0.94729674,False,False,True,False,True
45,test,56441,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.47026876,0.94729006,False,False,True,False,True
45,test,56442,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.47026882,0.94729006,False,False,True,False,True
45,test,56458,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4653461,0.9490703,False,False,True,False,True
45,test,56459,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.47692326,0.9474751,False,False,True,False,True
45,test,56460,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.47661006,0.947469,False,False,True,False,True
45,test,56461,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.47661006,0.947469,False,False,True,False,True
45,test,56488,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.469959,0.9491098,False,False,True,False,True
45,test,56489,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4808054,0.9474779,False,False,True,False,True
45,test,56490,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.48032922,0.94746494,False,False,True,False,True
45,test,56491,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.48032928,0.94746494,False,False,True,False,True
45,test,56522,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.48257312,0.94857603,False,False,True,False,True
45,test,56523,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.48913735,0.9475321,False,False,True,False,True
45,test,56524,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4886728,0.9475204,False,False,True,False,True
45,test,56525,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4886728,0.94752026,False,False,True,False,True
45,test,56552,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.48765895,0.9480639,False,False,True,False,True
45,test,56553,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.49230996,0.9473471,False,False,True,False,True
45,test,56554,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.492003,0.94734037,False,False,True,False,True
45,test,56555,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.492003,0.94734037,False,False,True,False,True
45,test,56579,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.49103868,0.94836736,False,False,True,False,True
45,test,56580,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4979167,0.94714856,False,False,True,False,True
45,test,56581,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.49742723,0.9471378,False,False,True,False,True
45,test,56582,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.49742734,0.9471378,False,False,True,False,True
45,test,56594,Benign,Reconnaissance,Data Exfiltration,Data Exfiltration,0.484485,0.7208972,True,True,True,False,False
45,test,56606,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.4920963,0.94907033,False,False,True,False,True
45,test,56607,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5034536,0.9468638,False,False,False,False,True
45,test,56608,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5029711,0.94685376,False,False,False,False,True
45,test,56609,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5029712,0.94685364,False,False,False,False,True
45,test,56635,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5066853,0.9473016,False,False,False,False,True
45,test,56636,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5110516,0.94654226,False,False,False,False,True
45,test,56637,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.510575,0.9465332,False,False,False,False,True
45,test,56638,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5105751,0.9465332,False,False,False,False,True
45,test,56657,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5020618,0.94840306,False,False,False,False,True
45,test,56658,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.51342,0.94600964,False,False,False,False,True
45,test,56659,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5155041,0.9460601,False,False,False,False,True
45,test,56660,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5155041,0.9460601,False,False,False,False,True
45,test,56679,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5068741,0.9479423,False,False,False,False,True
45,test,56680,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5180597,0.94544786,False,False,False,False,True
45,test,56681,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5179217,0.9454468,False,False,False,False,True
45,test,56682,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.51777333,0.9454433,False,False,False,False,True
45,test,56709,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5112512,0.9473879,False,False,False,False,True
45,test,56710,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5221941,0.94479424,False,False,False,False,True
45,test,56711,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.52398896,0.94483936,False,False,False,False,True
45,test,56712,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.523989,0.94483936,False,False,False,False,True
45,test,56733,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5172942,0.9467968,False,False,False,False,True
45,test,56734,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.52801585,0.9440933,False,False,False,False,True
45,test,56735,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.527769,0.94408983,False,False,False,False,True
45,test,56736,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5277691,0.94408983,False,False,False,False,True
45,test,56740,Benign,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5601895,0.8979372,False,False,False,False,True
45,test,56764,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5187195,0.94600075,False,False,False,False,True
45,test,56765,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5295571,0.9432069,False,False,False,False,True
45,test,56766,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.529297,0.94320196,False,False,False,False,True
45,test,56767,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5291553,0.9431976,False,False,False,False,True
45,test,56786,Benign,Benign,Data Exfiltration,Data Exfiltration,0.42199636,0.7260275,True,True,True,False,False
45,test,56790,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5267032,0.9438254,False,False,False,False,True
45,test,56791,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5327625,0.94225746,False,False,False,False,True
45,test,56792,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.53251857,0.9422516,False,False,False,False,True
45,test,56793,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.53251857,0.9422516,False,False,False,False,True
45,test,56820,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5284837,0.94320756,False,False,False,False,True
45,test,56821,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.53563535,0.94121003,False,False,False,False,True
45,test,56822,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5373665,0.9412693,False,False,False,False,True
45,test,56823,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.5373665,0.9412692,False,False,False,False,True
45,test,56841,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.53289217,0.9415279,False,False,False,False,True
45,test,56842,Data Exfiltration,Data Exfiltration,Data Exfiltration,Data Exfiltration,0.53819,0.9400645,False,False,False,False,True
